Date,Return,(#) Ease of Coding,(#) Journalist Confidence,Clarity,Number of Coders,Article Title,Newspaper,Article Link/Location,Commodities,Corporate,Elections,Exrate,Foreign,Govspend,Trade,Macro,Monetary,Noart,Other,Otherpol,Reg,Sovmil,Taxes,Terror,Unknown,Policy,Year,Month,Day
1/7/2000,0.0322,3.000,3.000,-0.306,2,"Nasdaq Ends Week With One?Day Record Gain? IEntertainment Network, Videolabs Shares Rise ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2000,1,7
1/4/2000,-0.0384,3.000,2.500,1.202,2,"search.proquest.com.turing.library.northwestern.edu/printviewfile?accountid=12861 Back to previous page document 1 of 1 Nasdaq Plunges a Record 229.46 Points ??? Rate Fears Cut Blue Chips 3.17%, Bringing 2?Day Loss to Nearly 500 By Greg Ip.",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0.875,0,0.125,0,0,0,0,0,0,0.875,2000,1,4
10/28/1999,0.0357,2.500,2.500,0.951,2,"Blue Chips Jump 227.64 Points; Labor, GDP Data Fuel Optimism By E.S. Browning",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.625,0.375,0,0,0,0,0,0,0,0,0.375,1999,10,28
10/15/1999,-0.0279,3.000,3.000,0.756,2,Return to 10000: Is This Bear Territory?: Sortie See Bargains; Others ... E S BROWNING Staff Reporter of THE WALL STREET JOURNALRobert O'Brien,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999,10,15
9/3/1999,0.0292,3.000,3.000,1.679,2,"Street Watches Fed, and Vice Versa E S BROWNING Staff Reporter of THE WALL STREET JOURNALThomas Granahan",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999,9,3
3/23/1999,-0.0265,3.000,2.500,0.395,2,Stocks Drop 218.68 as Earnings Pressure Builds By E.S. Browning,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.125,0.75,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.125,1999,3,23
2/22/1999,0.0263,3.000,3.000,0.293,2,Stocks Streak 212.73 Points to Six-Week High By E.S. Browning,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0.875,1999,2,22
1/15/1999,0.0252,3.000,3.000,0.602,2,Impressive Snapback Rally Prompts Investors To Think About Long?Awaited Outperformance ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1999,1,15
10/15/1998,0.0420,3.000,3.000,1.679,2,"Small Stocks Rally on Rate Cut, Outperforming Industrials; Reno Air Rises on Earnings News By Aaron Lucchetti",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1998,10,15
10/9/1998,0.0253,2.000,2.000,-1.553,2,"Nifty' Growth Stocks Finally Cracking, Signaling Market Bottom May Be Near Greg, I P;E S BROWNING staff Reporters of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998,10,9
10/1/1998,-0.0313,2.500,2.500,-0.271,2,"Markets in Asia, Europe, Americas Continue To Slide, Due in Part to Poor Economic News By Sara Webb",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,1998,10,1
9/30/1998,-0.0296,3.000,2.500,0.286,2,"Markets Across Asia, Europe, Americas Decline; Nikkei Drops to Lowest Close Since February '86 By",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.875,0.125,0,0,0,0,0,0,0,0,0.125,1998,9,30
9/23/1998,0.0346,3.000,3.000,1.679,2,Industrials Soar 257.21 on Hopes for Rate Cut By Greg Ip,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1998,9,23
9/17/1998,-0.0254,2.000,2.000,0.200,2,"Russell 2000, Nasdaq Break Streak, End Lower; AirTran, Imperial Bancorp and Odwalla Drop By Larry Bauman",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998,9,17
9/11/1998,0.0285,2.000,1.000,0.140,2,Brazil Takes Center Stage Amid Global Market Turmoil PAMELA DRUCKERMAN Staff Reporter of THE WALL STREET JOURNAL,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,9,11
9/10/1998,-0.0254,3.000,2.500,0.157,2,"Dow Industrials Plunge 249.48, or 3.17% ??? Bond Rally Sends Yield to 5.196% As Clinton, Brazil Rattle Investors ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0.375,0,0,0,0,0.25,0,0,0,0.375,0,0,0,0,0,0.75,1998,9,10
9/8/1998,0.0506,3.000,2.500,1.299,2,Dow Industrials Jump 380.53 to 8020.78 ??? Greenspan's Words Seem To Do Trick ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.125,0.875,0,0,0,0,0,0,0,0,0.875,1998,9,8
9/1/1998,0.0389,2.000,2.000,-1.208,2,Wall Street Takes the Globe On a Wild Ride ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998,9,1
8/31/1998,-0.0679,3.000,2.500,-1.070,2,"The Bear Stirs: Stocks Plunge Again, Battering Stalwarts And Internet Stars ??? Dow Industrials' 6.37% Drop Wipes Out 1998's Gains? On Nasdaq, It's W… More like this + The Bear Stirs: Stocks Plunge Again, Battering Stalwarts And Internet Stars --- Dow Industrials' 6.37% Drop Wipes Out 1998's Gains; On Nasdaq, It's Worse --- Some Say Bottom Is in Sight By Greg Ip and E.S. Browning.",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,1,1998,8,31
8/27/1998,-0.0383,3.000,3.000,1.060,2,Dollar's Safe-Harbor Rally Is Cut Short As Russian Woes Raise Liquidity Needs By Marianne Sullivan,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0.5,0,0,0,0,0.125,0.375,0,0,0,0,0,0,0,0,0.875,1998,8,27
8/4/1998,-0.0364,1.500,1.500,-1.174,2,"Stocks Plunge 299.43, Year's Worst Fall: Industrials Down 9.1% From Peak PATRICK McGEEHAN Staff Reporter of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998,8,4
1/9/1998,-0.0300,3.000,2.500,1.552,2,Stocks' 222-Point Fall Reinforces Fears on 1998 SUZANNE McGEE Staff Reporter of THE WALL STREET JOURNAL,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,1998,1,9
11/3/1997,0.0258,2.000,1.000,-1.584,2,Small-Cap and Nasdaq Stocks Continue Rally; Sequana Therapeutics and Teledata Prices Surge By Larry Bauman,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1997,11,3
10/28/1997,0.0493,1.000,1.000,-1.525,2,Stocks Burst Back by 337.17 Points On Record Volume as Bonds Drop By Suzanne McGee,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1997,10,28
10/27/1997,-0.0673,2.000,2.500,-0.296,2,"Hong Kong Plunge Triggers Global Rout Webb, Sara;Spindle, Bill;Pui-Wing Tam;Ascarelli, Silvia",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0.875,0,0,0.125,0,0,0,0,0,0,0,0,0,0,1997,10,27
9/16/1997,0.0277,3.000,3.000,1.679,2,"Abreast of the market: Industrials jump 174.78 points amid gains by P&amp;G and Citicorp O Brien, Robert",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,1997,9,16
9/2/1997,0.0304,3.000,3.000,1.090,2,"Abreast of the market: Industrials surge 257.36 points, setting record for one?day gain ?",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,9,2
8/15/1997,-0.0254,2.000,3.000,-0.036,2,Broad Stock Sell-Off Signals Change in Market: Cyclical Issues Take Command SUZANNE McGEE Staff Reporter of THE WALL STREET JOURNAL,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1997,8,15
4/29/1997,0.0271,3.000,2.500,1.338,2,Abreast of the market: Banking tech stocks pace rally? Citicorp and IBM notch big gains ?,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,1997,4,29
4/11/1997,-0.0271,3.000,3.000,0.745,2,3/28/2018 Abreast of the market: Blue chips teeter on the edge of a correction -,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,1997,4,11
7/15/1996,-0.0250,2.500,3.000,0.305,2,"search.proquest.com.turing.library.northwestern.edu/printviewfile?accountid=12861 Back to previous page document 1 of 1 Correction Deepens: Blue Chips, Nasdaq Plunge ??? Dow Industrials Decline 2.9%? Bonds Also Fall By Dave Kansas.",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,7,15
3/8/1996,-0.0304,3.000,3.000,0.955,2,"European, Asian markets brace for more losses following sharp declines in U.S. stocks, bonds Bonte-Friedheim, Robert; Sesit, Michael R .",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,1996,3,8
12/23/1991,0.0253,3.000,2.500,1.573,2,"Industrials Leap 88.10 to 3022.58 In Delayed Reaction to Fed Move: ABREAST OF THE MARKET Torres, Craig",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1991,12,23
11/15/1991,-0.0365,2.000,1.000,-1.091,2,Stocks' Drop Isn't Swaying Many Minds: ABREAST OF THE MARKET ABREAST OF THE MARK,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1991,11,15
8/21/1991,0.0291,3.000,3.000,0.937,2,"Dow Industrials Soar 88.10 Points, Dollar Beats Retreat as Coup Ends: WEDNESDAY'S MARKETS Sease, Douglas;SESIT, MICHAEL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1991,8,21
2/11/1991,0.0260,2.000,1.000,-0.572,2,"Stocks Gain 71.54, Erasing Loss from Gulf Crisis Sease, Douglas R",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.625,0.375,0,0,0,0,0,0,0,0,0.375,1991,2,11
1/17/1991,0.0371,3.000,3.000,1.228,2,"Dow Industrials Jump 114.60 In Big Volume: THURSDAY'S MARKETS Herman, Tom",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1991,1,17
10/9/1990,-0.0267,3.000,3.000,0.333,2,"Stocks Fall to Week's Lows as Oil, Bonds, Dollar Shake Up Market: ABREAST OF THE MARK CRAIG TORRES Staff Reporter of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.375,0.125,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1990,10,9
10/1/1990,0.0300,3.000,2.500,1.005,2,"Stocks Leap 63.36 on Optimism after Budget Pact, Oil-Price Drop Smith, Craig S",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.375,0,0,0,0,0,0.125,0,0.5,0,0,0,1,1990,10,1
8/27/1990,0.0320,3.000,3.000,1.308,2,"Stocks, Bonds Soar on Optimism for Peaceful Settlement in Mideast Winans, Christopher",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1990,8,27
8/23/1990,-0.0301,3.000,2.000,0.806,2,"Industrials Plunge 76.73, Reacting To Collapse in Overseas Markets: ABREAST OF THE MARK CRAIG S SMITH Staff Reporter of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,8,23
8/6/1990,-0.0321,3.000,3.000,0.804,2,Industrials Fall 93.31 as Investors Continue Reaction to Iraqi Invasion: ABREAST OF THE MAR By DAVID WILSON Staff Reporter of Tor WAI STREET J,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1990,8,6
1/22/1990,-0.0255,2.500,2.000,-0.540,2,"Stocks Plunge, as Industrials Lose 77.45 Points; Volume Is Modest: ABREAST OF THE MARK Wilson, David;HOWARD HOFFMAN Staff Reporters of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.875,0.125,1990,1,22
10/16/1989,0.0267,2.500,1.000,-1.160,2,"Stocks Surge 88.12 on Huge Volume: Friday's Rout Yielded to Monday's Rally Torres, Craig;WILLIAM POWER Staff Reporter of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1989,10,16
10/13/1989,-0.0609,2.500,3.000,0.808,2,"Stock Market Braces For a Crucial Test After Friday's Plunge: Fed, ... RANDALL SMITH Staff Reporter of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.375,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,1989,10,13
5/31/1988,0.0340,3.000,2.500,-0.294,2,"Stocks Surge 74.68 to Biggest Gain In Five Months on Heavy Volume: ABREAST OF THE Wilson, David",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1988,5,31
4/14/1988,-0.0429,3.000,2.500,1.208,2,"Traders Say Curbs Enacted Since the Crash May Have Steepened Stock Market's Plunge: H McMURRAY, SCOTT",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.875,0,0,0.125,0,0,0,0,0,0,0,1988,4,14
4/6/1988,0.0274,3.000,3.000,0.927,2,"Big Board Takes Off at Midsession On Dollar's Surge, Posts Sharp Rise: ABREAST OF TH Wilson, David",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1988,4,6
1/20/1988,-0.0269,3.000,2.500,0.570,2,"Industrials Plunge 57.20 Points; Technology Stocks' Woes Cited: ABREAST OF THE MARKET Sease, Douglas R",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.375,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,1988,1,20
1/15/1988,0.0258,3.000,3.000,1.679,2,"Inflation Fears Are Allayed And Investors Attempt To Read Mixed Signals Sease, Douglas R",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1988,1,15
1/8/1988,-0.0671,2.000,1.000,-0.571,2,"An Appraisal: Foreign Takeovers Of U.S. Firms to Surge, Some Say: ... Salwen, Kevin G",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1988,1,8
1/4/1988,0.0373,3.000,3.000,0.682,2,"Central Bank Buying Lifts Dollar, Spurs Rally in Stock, Bond Prices: ... Garcia, Beatrice E",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0.375,0,0,0,0,0.625,0,0,0,0,0,0,0,0,1,1988,1,4
12/28/1987,-0.0256,2.500,2.500,1.326,2,"Stocks Plunge in Quiet Trading; Weakness in the Dollar Is Blamed: ABREAST OF THE MAR Salwen, Kevin G",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.875,0,0,0.125,0,0,0,0,0,0,0,1987,12,28
12/14/1987,0.0303,1.000,1.500,-0.526,2,"Last Week's Resilience Inspires Investors to Send Stocks Soaring: ABREAST OF THE MARKE Sease, Douglas R",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1987,12,14
12/8/1987,0.0270,2.000,1.000,-1.121,2,"Stock Prices Jump for Second Day As Market Seeks Any Good News: ABREAST OF THE MAR Sease, Douglas R",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1987,12,8
12/3/1987,-0.0351,3.000,3.000,-0.125,2,"Bond Market Rallies Strongly on Drop In Stocks, Rate Cut by West Germany: CREDIT MARKE TOM HERMAN Staff Reporter of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.875,0,0,0.125,0,0,0,0,0,0,0,1987,12,3
11/30/1987,-0.0418,2.500,2.500,0.564,2,"search.proquest.com.turing.library.northwestern.edu/printviewfile?accountid=12861 Back to previous page document 1 of 1 Dollar Hits Record Lows, Stocks Plunge? U.S. Weighs Early Meeting With Allies ??? Dow Jones Industrials Post Eighth Biggest Decline? Treasury Issues Advance ??? A",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.875,0,0,0,0.125,0,0,0,0,0,0.125,1987,11,30
11/12/1987,0.0272,3.000,3.000,1.521,2,Dollar Rebounds and Stocks Surge 61.01 Points on Trade-Deficit News TIM METZ Staff Reporter of THE WALL STREET JOURNAL,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1987,11,12
11/9/1987,-0.0279,3.000,2.500,-0.093,2,"Many Reasons Are Cited as Stocks Fall, But Return of Program Trading ... Crossen, Cynthia;SCOTT McMURRAY Staff Reporter of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.125,0,0.75,0,0,0,0.125,0,0,0,0,0,0.25,1987,11,9
10/30/1987,0.0305,3.000,3.000,0.084,2,"Stock Prices Surge at the Opening, End Session Retaining Most Gains: ... Garcia, Beatrice E",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1987,10,30
10/29/1987,0.0486,2.500,3.000,0.172,2,Stocks' Gain Is 3rd in a Row; Precious Metals Prices Fall While Bonds ... RANDALL SMITH Staff Reporter of THE WALL STREET JOURNAL,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1987,10,29
10/26/1987,-0.0829,2.000,1.000,-0.420,2,"Industrials Plunge 156.83 Points in Heavy Trading; Bond Prices Surge, ... A WALL STREET JOURNAL News Roundup",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1987,10,26
10/22/1987,-0.0391,1.500,1.500,-1.125,2,"Industrial Average Declines 77.42, But Some Signs of Stability ... TIM METZ Staff Reporter of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1987,10,22
10/21/1987,0.0881,3.000,2.500,0.254,2,"Most Rates Post Further Drops, Boosting Stocks: But Declines Are ... TOM HERMAN Staff Reporter of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.125,0.875,0,0,0,0,0,0,0,0,0.875,1987,10,21
10/20/1987,0.0429,1.500,1.000,-1.274,2,"Market Lifted by Blue-Chip Rally As Volatility Hits Smaller Issues: ABREAST OF THE MARK Garcia, Beatrice E",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1987,10,20
10/19/1987,-0.1946,2.500,2.500,-0.516,2,Stocks Plunge 508 Amid Panicky Selling: Percentage Decline Is Far ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.5,0,0,0.375,0,0,0,0,0.125,0,0,1987,10,19
10/16/1987,-0.0515,2.000,2.000,-0.210,2,"An Appraisal: Enormous Volume Could Be a Good Sign, Some Say: ABREAST ... Dorfman, John R",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0.875,0,0,0,0.875,1987,10,16
10/15/1987,-0.0252,2.000,2.000,0.220,2,"Industrials Fall 57.61 Points, Mostly on Late Sell-Off, As Rally ...",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1987,10,15
10/14/1987,-0.0279,3.000,3.000,1.679,2,"Industrials Post a Record Drop; Trade Data, Interest Rates Cited: ABREAST OF THE MARKE Garcia, Beatrice E",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1987,10,14
10/6/1987,-0.0263,2.000,1.500,0.156,2,"Stocks Plunge, Partly in Reaction To Sell Signals From Forecasters: ... Smith, Randall;BEATRICE E. GARCIA Staff Reporters of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1987,10,6
9/22/1987,0.0293,2.500,2.000,0.681,2,"Industrial Average Advances 75.23 As Stocks Surge in Late Trading: ABREAST OF THE MARK Metz, Tim",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1987,9,22
5/26/1987,0.0254,2.000,2.000,0.379,2,"Dollar Stages Its Biggest Rally So Far in 1987: Technical Factors, ... CHARLES W. STEVENS Staff Reporter of THE WALL STREET JOURNAL",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0.125,0,0,0,0,0,0,0,0.875,0,0,0,0,0,1,1987,5,26
11/18/1986,-0.0259,1.000,1.500,-0.444,2,Bonds Slump on Plunge in Stock Prices As Optimism of Traders Seems to Erode: CREDIT M EDWARD P. FOLDESSY Staff Reporter of THE WALL STREET JOURNAL,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1986,11,18
9/11/1986,-0.0480,2.500,2.500,-0.581,2,Industrials Plunge a Record 86.61 On the Most Active Trading Ever By Beatrice E. Garcia,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1986,9,11
7/7/1986,-0.0309,3.000,2.500,1.396,2,"Bearish signs: Stock Market Suffers A 61.87-Point Decline, Its ...",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.125,0,0.75,0,0,0,0.125,0,0,0,0,0,0.25,1986,7,7
1/8/1986,-0.0273,2.500,3.000,-0.035,2,Oops!: Stock Prices Plunge A Record 39 Points In Sharp Turnabout; ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0.75,1986,1,8
